commissioner_name,sample_rank,utterance_date,meeting_idx_id,utterance_order,agenda_title,case_title,tag_keys,excerpt
윤영미,3,2024-01-24,6927,29,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건),technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"김진환 위원님은 장학재단 금액이 많다기보다 고용정보원이 너 무 적어서 그런 의견인 것 같습니다. 현행 과태료 기준이 기업 같은 경우 매 출을 기준으로 하지만 공공기관은 그렇지 않고 다른 기준이 있잖아요. 그런 데 유출 양을 가지고 지 않습니까? 그런 부분들이 공공기관은 매출 말고 유출 규모를 가지고 좀 더 세분화해서 실제로 피해가 반영될 수 있도록 향후 과태료 기준을 조정하 시면 좋을 것 같습니다. (조사총괄과장 박영수) 이 고 과징금 대상이 아니기 때문에 과태료는 정해져 있습니다. 그 상한 범위 내에서 1차 위반, 2차 위반 시행령에 정해진 그 금액을 기준으로 는 것이지 유출 규모를 가지고 따지지는 않았습니다. 그래서 구법에서 정한 비교하면 장학재단보다 한국고용정보원이 사례가 해서 안전조치에 대한 훨씬 더 적용된 것은 구법 기준을 따르고 있고 과태료 위반항목에 따른 상한이 위반에 대해서 과태료가 산정되 많 그리 과태료 산정방식, 지금도 마찬가지로 과태료는 그렇게 되고 있고 과징금이 아니라는 것, 그래서 유출 규모를 가지고 적용하기는 어렵다는 점을 참작해 주시면 고맙겠습니다."
윤영미,4,2024-09-25,6974,79,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078)",public_sector_accountability; procedure_legal_reasoning; data_subject_rights; business_burden_context; remedial_prevention; evidence_fact_clarification,"그런데 피해자에 대한 배상도 배상이지만 저는 이 기관이 엄청 나게 많은 개인정보를 다루는 기관인데, 아까 신규 장비 도입은 비용이 얼마 나 들었느냐 라고 했을 때 2천만 원이라는 것이 저는 그 시장가격을 잘 몰 라서 적정한 조치를 한 금액인지 판단이 잘 안 되고, 이것 뿐만 아니라 우리 가 늘 점검하는 이렇게 많은 정보를 다루는 조직이 갖춰야 될 것이 제대로 갖춰져 있는지를 점검하셨는지 그것이 궁금합니다."
윤영미,5,2025-06-11,7024,72,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02)",sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; remedial_prevention; evidence_fact_clarification,"앞에 건은 KISA에서 파악해서 피심인에게 알려준 것인데, 유출 신고는 돼 있는데 유출 통지는 하지 못한 것이고, 두 번째 같은 경우는 유출 인지한 후에 신고도 미실시 되고 통지도 굉장히 오랜 기간 있다가 한 것인 데, 그동안 심의했던 사건들을 보면 KISA에서 알려줬는데도 신고라든지 통 지가 늦어져서 과징금을 할 때 이렇게 그런 것들이 중하게 되는 사례들을 많이 봤습니다. 그런데 KISA에서 통보할 때 그분들한테 24시간 내 유출 신 고 및 통지의무를 혹시 알려주는지, 그리고 그것을 어길 경우 처벌도 강화될 수 있다는 것을 알려주는데도 조그마한 곳이라서 혹시 인력이나 사고 수습 역량이 안 돼서 하루 안에 못하는 것인지, 또 어떤 경우는 큰 업체들도 그것 을 지키지 못하는 경우들을 회의 때 더러 봤는데 큰 업체들은 스스로 파악 하고 하루 안에 신고를 못하는 경우가 있는데 이것이 이유가 뭔지, 개선방안 이 없는지 질문드립니다."
윤영미,6,2025-06-11,7024,182,"공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)","공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)",sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; remedial_prevention; evidence_fact_clarification,"저는 2차 조정에서 시정완료도 되고 조사협력도 잘 하셨고, 그다 음에 대학의 재정도 어렵고 하니까, 우리가 재량 감경을 할 수 있으니까 좀 더 높여줬으면 좋겠다는 의견입니다. 그리고 질문이 있는데 교육부 점검은 주기가 혹시 어떻게 됩니까? 교육부 와 위원회의 점검 주기가 궁금합니다. 예를 들어 교육부의 점검이 부실하다 면 굳이 이것을 해야 하는지, 별로 하나 마나 한 경우 받는 입장에서는 점검 을 일일이 준비해야 하는데 약간 이중 규제가 될 수도 있는, 그런 생각이 너 무 제가 위원회 관점인지 모르겠지만."
윤영미,7,2024-11-04,6975,50,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0115, 2023조이0035)",technical_security; sanction_effectiveness; procedure_legal_reasoning; business_burden_context; remedial_prevention,"해커의 요구에 불법적으로 응할 경우에 사실은 회사에서 지출을 하게 되는데, 그러면 장부를 분식회계를 해야 됩니다. 그리고 해커가 아까 김진욱 위원님도 말씀하셨지만 또 협박할 소지가 얼마든지 있고, 그리고 내 부에서 이런 거래 사실을 안 내부자가 또 회사와 다른 거래 시도를 향후에 도할수 있습니다. 저도 기업인 취재를 많이 해봤는데 결과적으로 정도경영 을 하는 것이 비용이 가장 적게 드는 것입니다. 그런데 이 해킹이 일어난 것 이 외주개발자에서 계정관리를 처음에 잘못하는 바람에 일어난 것이니까 그 런 점을 참작해서 좀 더 감경해줄 수도 있지 않을까 개인적으로 생각합니다."
윤영미,8,2024-01-24,6927,17,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0027 등 2건),technical_security; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"저도 이 자료를 보면서 김진욱 위원님처럼 그런 생각을 했는데 고용정보원과 장학재단은 특히 젊은 층 회원이 많고, 젊은 층을 폄하하는 것 은 아니지만 물론 요즘 고령자분들도 보이스피싱에 많이 피해를 입긴 하는 데 경험이 적고 이러다 보니까 혹시 보이스피싱 피해도 우려되고 하는데 그 런 범죄, 사실은 주민등록번호가 유출이 안 되더라도 이 정보 가지고도 충분 히 보이스피싱 피해를 입을 수 있잖아요. 그래서 우려가 되는데 그런 점들을 향후에도 신경을 써야 될 것 같고, 그다음에 아무래도 예산을 정부에서 받아 서 관련기관이니까 할 수 있을 텐데 이런 개인정보 보호를 위한 보안시스템 을 갖출 수 있는 예산 같은 것이 제대로 확보될 수 있도록 되면 좋겠는데 향후 그런 것까지 추이를 보면 좋겠습니다."
윤영미,9,2025-08-27,7039,138,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),technical_security; public_sector_accountability; procedure_legal_reasoning; business_burden_context; remedial_prevention,연장선상에서 여쭤보겠습니다. 킷값 유출로 유심 인증 메커니즘 이 뚫릴 수 있다는 사실이 그때 사고 보도되고 나서 금융기관들이 SK텔레 콤 사업자 대상으로 SMS 인증을 제한하거나 다른 수단을 사용하도록 권고 를 했는데 그것이 시스템 위험 때문에 그렇게 했던 것 아닌가요? 왜 그렇게 했습니까?
윤영미,10,2025-06-25,7026,46,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0021, 2024조일0027)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0021, 2024조일0027); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0021, 2024조일0027)",procedure_legal_reasoning; business_burden_context; evidence_fact_clarification; ai_data_governance; cross_border_global,"연장선상에서 질문드리는데, 한국 내 매출이 존재하지 않는다고 했으면 피심인의 기업 고객, 한국 기업이 전혀 없다는 뜻인지, 또 한국 지원 자가 피심인의 고객인 해외 AI 기업의 업무를 소개해 주는, 그런 지원 업무 를 소개해 주는 사례가 하나도 없었다는 것인지, 그렇게 해야 한국 내 매출 이 존재하지 않는다고 확실하게 얘기할 수 있는 것이지 않습니까? 혹시 그 것은 파악해 보셨는지 궁금합니다."
윤영미,11,2025-06-11,7024,74,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0010, 2023조이0055-01, 02)",sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; remedial_prevention; evidence_fact_clarification,"그런데 제 기억으로는 여기보다 규모가 조금 더 큰 곳들도 이 24시간이라는 신고와 통지를 잘 지키는 곳을 못본것 같습니다. 그런데 사 고가 났으니까 파악하고 하느라고 안에서 정신이 없어서 24시간을 못 지키 는 것인지 아니면 신고할 수 있는 양식 같은 것이 그 인지한 단계에서 실체 가 어느 정도 파악돼야 기재를 할 수 있는 내용이 있다거나 좀 까다로워서 신고가 늦어지는 것은 없는지, 나름대로 분석해서 그것을 지키지 못해서 가 중되는 일은 없게 개선이 되면 좋겠다는 의견을 드립니다."
윤영미,12,2025-02-12,6996,56,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0062, 2023조이0131)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0062, 2023조이0131)",sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; business_burden_context; evidence_fact_clarification,"그러면 2차 사고가 났는데, 2차 사고에서 또 많은 고객정보가 유 출됐는데, 피해가 당장 아직 드러난 것은 없지만, 그런데 이렇게 조사를 받 고 출석하셔서 과징금과 과태료 부과를 받게 되는 상황을 맞게 됐는데, 1차 대응을 잘 철저하게 했더라면 이런 일이 없었을 텐데 어떻게 생각하십니까?"
윤영미,13,2025-02-12,6996,166,소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05),소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05); 소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05); 소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05); 소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05); 소셜로그인 분야 개인정보 보호조치 개선권고에 관한 건(2024조삼0003-01~2024조삼0003-05),technical_security; data_subject_rights; business_burden_context; remedial_prevention; evidence_fact_clarification,그러면 탈퇴할 때 사업자들에게 권유하는 것 말고 정보주체에게 도 완성되기 전까지는 어떤 점을 주의하라든지 이런 것들을 보도자료 낼 때 참고 차원에서 제공하면 어떨까 생각합니다.
